bin_ratio,contract,family,mean_active_tpo,mean_active_volume,positive_tpo_bins,positive_volume_bins,profile_id,relationship_id,session_date,year
0.05,NQH9,prior_rth,20.1048951048951048951048951,1174.360139860139860139860142,286,286,9ec1ed854d101956b7e8,R02,2019-01-28,2019
0.2,NQZ9,full_overnight,22.15813953488372093023255814,339.7720930232558139534883719,215,215,9ee40e66c4cb824fcbcd,R03,2019-11-13,2019
0.1,NQM9,opening_hour_rth,10.03305785123966942148760331,789.6776859504132231404958679,121,121,9ef482d97876c7a63033,R05,2019-04-05,2019
0.05,NQZ9,prior_rth,17.87553648068669527896995708,828.763948497854077253218885,233,233,9f1111745b5d3e510af3,R01,2019-10-22,2019
0.05,NQZ9,prior_rth,17.87553648068669527896995708,828.763948497854077253218885,233,233,9f1111745b5d3e510af3,R02,2019-10-22,2019
0.2,NQZ9,prior_rth,19.8064516129032258064516129,3420.233870967741935483870969,124,124,9f4d884c2dd7a2d14215,R01,2019-12-04,2019
0.2,NQZ9,prior_rth,19.8064516129032258064516129,3420.233870967741935483870969,124,124,9f4d884c2dd7a2d14215,R02,2019-12-04,2019
0.2,NQU9,opening_hour_rth,7.46875,971.5937499999999999999999999,96,96,9f501092845f427bfff8,R05,2019-07-01,2019
0.2,NQZ9,full_overnight,13.91760299625468164794007491,324.6273408239700374531835202,534,534,9f5c3365e08f2b221bf5,R03,2019-12-03,2019
0.05,NQU9,prior_rth,19.09333333333333333333333333,953.2466666666666666666666677,300,300,9f882bf430ee35b4b7c9,R01,2019-08-30,2019
0.05,NQU9,prior_rth,19.09333333333333333333333333,953.2466666666666666666666677,300,300,9f882bf430ee35b4b7c9,R02,2019-08-30,2019
0.05,NQU9,opening_hour_rth,6.241573033707865168539325843,499.910112359550561797752809,178,178,9fb928e7ef388a5416f8,R05,2019-07-22,2019
0.2,NQH9,opening_hour_rth,4.811827956989247311827956989,745.8279569892473118279569903,186,186,9fd6acc3ec099a0fc537,R05,2019-01-15,2019
0.2,NQH9,prior_rth,26.60215053763440860215053763,3048.72043010752688172043011,93,93,9fd9ea3f951e151f18f3,R01,2019-03-01,2019
0.2,NQH9,prior_rth,26.60215053763440860215053763,3048.72043010752688172043011,93,93,9fd9ea3f951e151f18f3,R02,2019-03-01,2019
0.1,NQH9,midnight,24.17355371900826446280991736,434.322314049586776859504132,121,121,9fdf9d75a7f16183bab3,R04,2019-02-13,2019
0.1,NQH9,full_overnight,42.7311827956989247311827957,1449.161290322580645161290324,93,93,9feca359850dd2e431f4,R03,2019-01-03,2019
0.2,NQU9,prior_rth,19.84581497797356828193832599,993.4889867841409691629955969,227,227,a003a8fb9bff53147718,R01,2019-07-05,2019
0.2,NQU9,prior_rth,19.84581497797356828193832599,993.4889867841409691629955969,227,227,a003a8fb9bff53147718,R02,2019-07-05,2019
0.05,NQU9,prior_rth,14.95757575757575757575757576,884.0575757575757575757575748,330,330,a021e51b5cb8703c80a4,R01,2019-09-06,2019
0.05,NQU9,prior_rth,14.95757575757575757575757576,884.0575757575757575757575748,330,330,a021e51b5cb8703c80a4,R02,2019-09-06,2019
0.2,NQU9,opening_hour_rth,5.209183673469387755102040816,374.0561224489795918367346944,196,196,a0422f9059a965628cb3,R05,2019-07-23,2019
0.2,NQM9,midnight,17.22027972027972027972027972,282.4055944055944055944055941,286,286,a051a00ab58a97646cfd,R04,2019-03-25,2019
0.1,NQZ9,prior_rth,19.48943661971830985915492958,810.5105633802816901408450683,284,284,a061c3fad6ff7e460c70,R01,2019-10-01,2019
0.1,NQZ9,prior_rth,19.48943661971830985915492958,810.5105633802816901408450683,284,284,a061c3fad6ff7e460c70,R02,2019-10-01,2019
0.1,NQM9,midnight,23.30841121495327102803738318,407.2616822429906542056074769,107,107,a09291c8c4495a20eea7,R04,2019-04-02,2019
0.05,NQM9,opening_hour_rth,12.5462962962962962962962963,780.3518518518518518518518519,108,108,a092bbd37f1ca9b34e5b,R05,2019-03-12,2019
0.05,NQM9,prior_rth,14.58088235294117647058823529,962.5919117647058823529411761,272,272,a0a7559adc3eb30eca3d,R01,2019-04-09,2019
0.05,NQM9,prior_rth,14.58088235294117647058823529,962.5919117647058823529411761,272,272,a0a7559adc3eb30eca3d,R02,2019-04-09,2019
0.05,NQZ9,midnight,17.46078431372549019607843137,292.4771241830065359477124183,306,306,a0bf34ffb68bf91bb132,R04,2019-10-11,2019
0.05,NQM9,prior_rth,22.45402298850574712643678161,1612.488505747126436781609193,174,174,a0cd18573835dc35d676,R01,2019-04-25,2019
0.05,NQM9,prior_rth,22.45402298850574712643678161,1612.488505747126436781609193,174,174,a0cd18573835dc35d676,R02,2019-04-25,2019
0.1,NQU9,opening_hour_rth,7.647798742138364779874213836,549.3459119496855345911949685,159,159,a10136e8bc95982f0fdc,R05,2019-09-09,2019
0.05,NQH9,opening_hour_rth,5.538888888888888888888888889,468.3166666666666666666666671,180,180,a14819d93bc17f3dd768,R05,2019-02-12,2019
0.1,NQM9,prior_rth,16.76497695852534562211981567,1059.149769585253456221198154,434,434,a1513a806ae6e9a2606a,R01,2019-03-21,2019
0.1,NQM9,prior_rth,16.76497695852534562211981567,1059.149769585253456221198154,434,434,a1513a806ae6e9a2606a,R02,2019-03-21,2019
0.05,NQU9,full_overnight,22.92048929663608562691131498,389.4250764525993883792048924,327,327,a1517e51f540d9e47eb8,R03,2019-08-30,2019
0.1,NQM9,opening_hour_rth,9.340206185567010309278350515,577.5154639175257731958762897,194,194,a16fd35d41d0946a8d6c,R05,2019-06-11,2019
0.1,NQZ9,opening_hour_rth,6.679012345679012345679012346,425.2921810699588477366255148,243,243,a1dc06fa08f66ca77695,R05,2019-10-31,2019
0.2,NQH0,midnight,34.11594202898550724637681159,632.5362318840579710144927535,69,69,a209b59814d368b23b60,R04,2019-12-19,2019
0.2,NQH9,midnight,19.86486486486486486486486486,283.3693693693693693693693691,222,222,a21462bf1a10844d3963,R04,2019-01-29,2019
0.2,NQU9,full_overnight,21.79487179487179487179487179,965.5164835164835164835164842,273,273,a228e56f8b97ac2b3132,R03,2019-08-26,2019
0.2,NQU9,midnight,21.30501930501930501930501931,407.9884169884169884169884174,259,259,a2294b48f07554a730ed,R04,2019-08-22,2019
0.05,NQM9,prior_rth,23.14933837429111531190926276,1104.085066162570888468809073,529,529,a22df949c95dd1bf8f3c,R01,2019-05-14,2019
0.05,NQM9,prior_rth,23.14933837429111531190926276,1104.085066162570888468809073,529,529,a22df949c95dd1bf8f3c,R02,2019-05-14,2019
0.1,NQU9,full_overnight,26.28239202657807308970099668,459.4385382059800664451827249,301,301,a2328707cd7e8410a51c,R03,2019-08-22,2019
0.2,NQM9,opening_hour_rth,7.019230769230769230769230769,1861.634615384615384615384615,52,52,a233421a26c8d327f229,R05,2019-03-15,2019
0.2,NQM9,prior_rth,32.2688172043010752688172043,2788.032258064516129032258068,93,93,a28a274094a36f40ffb7,R01,2019-06-14,2019
0.2,NQM9,prior_rth,32.2688172043010752688172043,2788.032258064516129032258068,93,93,a28a274094a36f40ffb7,R02,2019-06-14,2019
0.2,NQZ9,full_overnight,21.9103139013452914798206278,336.1300448430493273542600897,223,223,a2a2f5cb18eb90aaa899,R03,2019-11-26,2019
0.2,NQH9,midnight,16.41869918699186991869918699,258.8943089430894308943089436,246,246,a2ba495d2eb3707e1b6e,R04,2019-02-21,2019
0.2,NQM9,midnight,30.51851851851851851851851852,597.8888888888888888888888892,108,108,a2cbdbd61cbf4e80c05a,R04,2019-04-01,2019
0.1,NQM9,midnight,17.22027972027972027972027972,282.4055944055944055944055941,286,286,a2ea7950b00ce5fcd428,R04,2019-03-25,2019
0.1,NQH9,opening_hour_rth,9.44910179640718562874251497,638.0119760479041916167664653,167,167,a32b98f44e35c6812502,R05,2019-01-22,2019
0.2,NQZ9,midnight,14.85185185185185185185185185,280.2222222222222222222222222,189,189,a37824eb357e326d800f,R04,2019-11-04,2019
0.1,NQU9,prior_rth,17.8183856502242152466367713,820.6816143497757847533632283,446,446,a3bd26052223da0eb4c3,R01,2019-08-28,2019
0.1,NQU9,prior_rth,17.8183856502242152466367713,820.6816143497757847533632283,446,446,a3bd26052223da0eb4c3,R02,2019-08-28,2019
0.1,NQU9,midnight,11.02803738317757009345794393,175.6051401869158878504672898,428,428,a3e3ca62600df12e9461,R04,2019-06-18,2019
0.1,NQH9,full_overnight,28.76284584980237154150197628,342.0434782608695652173913046,253,253,a417b0df1697d8106c91,R03,2019-01-17,2019
0.2,NQH9,midnight,25.27272727272727272727272727,294.5113636363636363636363638,176,176,a41b925dc03282f6e994,R04,2019-01-11,2019
0.1,NQM9,opening_hour_rth,7.448529411764705882352941176,628.7647058823529411764705882,136,136,a4315f459928f88643b6,R05,2019-04-11,2019
0.05,NQU9,opening_hour_rth,6.269230769230769230769230769,410.0336538461538461538461543,208,208,a43888c4a6cc53ca1eb3,R05,2019-06-25,2019
0.05,NQM9,opening_hour_rth,5.742028985507246376811594203,329.6695652173913043478260861,345,345,a446d6854e4e3060bb3e,R05,2019-05-10,2019
0.1,NQZ9,prior_rth,24.10447761194029850746268657,1772.925373134328358208955222,134,134,a45926f101261c4435a5,R01,2019-11-18,2019
0.1,NQZ9,prior_rth,24.10447761194029850746268657,1772.925373134328358208955222,134,134,a45926f101261c4435a5,R02,2019-11-18,2019
0.2,NQM9,midnight,22.06194690265486725663716814,400.601769911504424778761062,113,113,a46e9bc5eb64437173f3,R04,2019-04-30,2019
0.2,NQH0,prior_rth,11.6,848.3227272727272727272727286,220,220,a47133e79ddde0901949,R01,2019-12-20,2019
0.2,NQH0,prior_rth,11.6,848.3227272727272727272727286,220,220,a47133e79ddde0901949,R02,2019-12-20,2019
0.1,NQM9,full_overnight,21.8268656716417910447761194,346.0328358208955223880597021,335,335,a4bd5039f8273741ee1d,R03,2019-05-22,2019
0.2,NQM9,midnight,19.97435897435897435897435897,294.7435897435897435897435903,117,117,a4e401fb63ddba364fac,R04,2019-04-22,2019
0.05,NQM9,midnight,20.05806451612903225806451613,313.1225806451612903225806452,310,310,a4f66677f27ffcb53cbf,R04,2019-05-09,2019
0.05,NQM9,midnight,19.16883116883116883116883117,345.688311688311688311688312,308,308,a4fd1d77d52e58e330cc,R04,2019-05-31,2019
0.05,NQM9,midnight,13.22760290556900726392251816,245.6707021791767554479418893,413,413,a506f04c595924aafc2a,R04,2019-05-15,2019
0.05,NQU9,opening_hour_rth,11.71296296296296296296296296,633.6296296296296296296296297,108,108,a53a53a99f4540171a02,R05,2019-06-27,2019
0.1,NQZ9,prior_rth,19.02135231316725978647686833,915.3202846975088967971530231,281,281,a54678ef65fb797b585d,R01,2019-10-18,2019
0.1,NQZ9,prior_rth,19.02135231316725978647686833,915.3202846975088967971530231,281,281,a54678ef65fb797b585d,R02,2019-10-18,2019
0.1,NQH9,full_overnight,43.92792792792792792792792793,571.4864864864864864864864864,111,111,a54d609ca40fdfd10aaa,R03,2019-02-20,2019
0.2,NQU9,opening_hour_rth,11.44186046511627906976744186,2617.465116279069767441860463,43,43,a57b332c4f1ca7a0dcbb,R05,2019-08-15,2019
0.2,NQZ9,prior_rth,37.7,2269.8625,80,80,a57c0413ddf6525b9ddf,R01,2019-09-17,2019
0.2,NQZ9,prior_rth,37.7,2269.8625,80,80,a57c0413ddf6525b9ddf,R02,2019-09-17,2019
0.05,NQH9,midnight,28.85840707964601769911504425,399.8938053097345132743362831,113,113,a57cd0b2756a20b1dc97,R04,2019-02-26,2019
0.2,NQH0,midnight,21.10309278350515463917525773,372.5773195876288659793814433,97,97,a57e16ce0657ed4e42b1,R04,2019-12-18,2019
0.2,NQH0,prior_rth,26.15873015873015873015873016,3338.904761904761904761904763,63,63,a5a0c2f2afbc44313977,R01,2019-12-23,2019
0.2,NQH0,prior_rth,26.15873015873015873015873016,3338.904761904761904761904763,63,63,a5a0c2f2afbc44313977,R02,2019-12-23,2019
0.1,NQM9,midnight,15.18502202643171806167400881,272.4449339207048458149779737,227,227,a5a0e8fb31ac7a8b84a8,R04,2019-06-11,2019
0.2,NQH9,full_overnight,35.21929824561403508771929825,756.1929824561403508771929828,114,114,a5a67a8c17490b403e23,R03,2019-01-23,2019
0.1,NQZ9,midnight,22.90196078431372549019607843,387.0588235294117647058823526,204,204,a5a9d6df43f4125d76ca,R04,2019-11-21,2019
0.05,NQZ9,opening_hour_rth,7.82300884955752212389380531,665.2212389380530973451327433,113,113,a5ad90a7b80faf9ec30a,R05,2019-11-15,2019
0.1,NQM9,opening_hour_rth,10.71794871794871794871794872,592.4935897435897435897435901,156,156,a5b893f7f34856e7184a,R05,2019-06-06,2019
0.05,NQU9,opening_hour_rth,3.948630136986301369863013699,324.5479452054794520547945209,292,292,a6002a46176548c69b87,R05,2019-07-29,2019
0.05,NQU9,midnight,18.55789473684210526315789474,335.4105263157894736842105261,190,190,a610d30e5bbcae63bd2b,R04,2019-07-25,2019
0.05,NQU9,opening_hour_rth,5.605187319884726224783861671,411.3544668587896253602305481,347,347,a6116197ee5b5ae0bd46,R05,2019-06-18,2019
0.2,NQM9,full_overnight,40.72881355932203389830508475,1315.305084745762711864406779,59,59,a621fe12ae57548e7dda,R03,2019-04-25,2019
0.05,NQU9,midnight,16.14376996805111821086261981,309.7795527156549520766773166,313,313,a65fea3507ef3e981363,R04,2019-08-30,2019
0.05,NQZ9,prior_rth,25.28571428571428571428571429,1266.97252747252747252747253,182,182,a67a269fdb630d92668f,R01,2019-10-17,2019
0.05,NQZ9,prior_rth,25.28571428571428571428571429,1266.97252747252747252747253,182,182,a67a269fdb630d92668f,R02,2019-10-17,2019
0.2,NQZ9,midnight,16.44672131147540983606557377,248.4344262295081967213114752,244,244,a67b084286b0a0d109f9,R04,2019-09-27,2019
0.2,NQU9,opening_hour_rth,11.96363636363636363636363636,1244.218181818181818181818181,55,55,a690be76971e8144e02a,R05,2019-06-27,2019
0.1,NQM9,opening_hour_rth,6.810650887573964497041420118,875.8639053254437869822485183,169,169,a695e03d576baeb4cd60,R05,2019-05-09,2019
0.05,NQU9,midnight,19.05945945945945945945945946,315.3675675675675675675675673,185,185,a6981a04dc1b413eeef5,R04,2019-07-24,2019
0.1,NQZ9,full_overnight,23.2875,302.0375000000000000000000001,240,240,a6bc07e24087398fff11,R03,2019-10-21,2019
0.05,NQM9,prior_rth,22.75225225225225225225225225,1710.59009009009009009009009,222,222,a6d0cacabcea6314cfb0,R01,2019-04-18,2019
0.05,NQM9,prior_rth,22.75225225225225225225225225,1710.59009009009009009009009,222,222,a6d0cacabcea6314cfb0,R02,2019-04-18,2019
0.2,NQU9,opening_hour_rth,7.101123595505617977528089888,889.8089887640449438202247191,89,89,a6e56aa59d6e3ef55b38,R05,2019-07-19,2019
0.05,NQU9,midnight,14.13170731707317073170731707,263.3788617886178861788617888,615,615,a6fbf4e882a4b58268e3,R04,2019-08-07,2019
0.1,NQU9,prior_rth,19.04669260700389105058365759,1068.214007782101167315175096,257,257,a715c677b1e3ba42dcad,R01,2019-07-31,2019
0.1,NQU9,prior_rth,19.04669260700389105058365759,1068.214007782101167315175096,257,257,a715c677b1e3ba42dcad,R02,2019-07-31,2019
0.1,NQH0,prior_rth,15.81521739130434782608695652,913.8641304347826086956521739,184,184,a71cb9c0e0a9513dbf37,R01,2019-12-17,2019
0.1,NQH0,prior_rth,15.81521739130434782608695652,913.8641304347826086956521739,184,184,a71cb9c0e0a9513dbf37,R02,2019-12-17,2019
0.05,NQM9,full_overnight,35.46408839779005524861878453,467.7182320441988950276243093,181,181,a74145cf9ce851a1d992,R03,2019-05-30,2019
0.1,NQM9,opening_hour_rth,8.398963730569948186528497409,590.2331606217616580310880834,193,193,a7644403034154f35a78,R05,2019-05-29,2019
0.1,NQH9,full_overnight,22.61506276150627615062761506,308.9748953974895397489539747,239,239,a787cd0005ac35e5b64a,R03,2019-02-22,2019
0.1,NQU9,midnight,21.05263157894736842105263158,301.7894736842105263157894739,114,114,a7bb47fccb040bb694b2,R04,2019-07-29,2019
0.2,NQU9,opening_hour_rth,9.450980392156862745098039216,1806.921568627450980392156862,51,51,a7d2a3c326fddaa790b1,R05,2019-08-16,2019
0.2,NQZ9,prior_rth,17.45689655172413793103448276,1843.698275862068965517241381,232,232,a7f41acad63a0de37a3b,R01,2019-12-13,2019
0.2,NQZ9,prior_rth,17.45689655172413793103448276,1843.698275862068965517241381,232,232,a7f41acad63a0de37a3b,R02,2019-12-13,2019
0.2,NQM9,prior_rth,28.83783783783783783783783784,5887.337837837837837837837839,74,74,a80384a42df6ef7b6bed,R01,2019-05-09,2019
0.2,NQM9,prior_rth,28.83783783783783783783783784,5887.337837837837837837837839,74,74,a80384a42df6ef7b6bed,R02,2019-05-09,2019
0.2,NQU9,prior_rth,25.53846153846153846153846154,2177.778846153846153846153847,104,104,a82538a2eb631f638720,R01,2019-08-22,2019
0.2,NQU9,prior_rth,25.53846153846153846153846154,2177.778846153846153846153847,104,104,a82538a2eb631f638720,R02,2019-08-22,2019
0.1,NQZ9,full_overnight,24.59340659340659340659340659,330.3516483516483516483516483,182,182,a828ef692ba5d40c756a,R03,2019-11-12,2019
0.1,NQM9,midnight,15.24479166666666666666666667,345.5208333333333333333333331,192,192,a830f4233f0292811328,R04,2019-04-12,2019
0.2,NQH0,opening_hour_rth,11.35593220338983050847457627,786.8644067796610169491525424,59,59,a83d35841be89e4c623c,R05,2019-12-23,2019
0.2,NQM9,midnight,38.47297297297297297297297297,783.864864864864864864864865,74,74,a85ed6428d216cadcace,R04,2019-04-03,2019
0.1,NQH9,opening_hour_rth,5.538888888888888888888888889,468.3166666666666666666666671,180,180,a8b310b6220256c7b24b,R05,2019-02-12,2019
0.1,NQM9,prior_rth,22.54577464788732394366197183,1137.95422535211267605633803,284,284,a8d3ca64a902b3e35abe,R01,2019-03-29,2019
0.1,NQM9,prior_rth,22.54577464788732394366197183,1137.95422535211267605633803,284,284,a8d3ca64a902b3e35abe,R02,2019-03-29,2019
0.1,NQH9,midnight,21.81042654028436018957345972,319.952606635071090047393365,211,211,a8d815614bf71d6dbf51,R04,2019-01-25,2019
0.05,NQH9,opening_hour_rth,6.39010989010989010989010989,467.7857142857142857142857142,182,182,a90972147917c8b41274,R05,2019-02-26,2019
0.2,NQM9,midnight,22.35593220338983050847457627,473.9661016949152542372881354,118,118,a91ec3fef8c35952debf,R04,2019-04-25,2019
0.05,NQH0,midnight,9.609243697478991596638655462,271.4243697478991596638655459,238,238,a91fe6cbad53fd5c6f87,R04,2019-12-20,2019
0.2,NQH9,midnight,31.12571428571428571428571429,351.2399999999999999999999999,175,175,a945a0ccb8c4aa512a3f,R04,2019-01-10,2019
0.1,NQZ9,full_overnight,24.36979166666666666666666667,350.307291666666666666666667,192,192,a94ab20311b0104301ac,R03,2019-11-11,2019
0.05,NQU9,prior_rth,15.8128654970760233918128655,841.2368421052631578947368427,342,342,a98bcdb6eafaf0a8ae4f,R01,2019-09-10,2019
0.05,NQU9,prior_rth,15.8128654970760233918128655,841.2368421052631578947368427,342,342,a98bcdb6eafaf0a8ae4f,R02,2019-09-10,2019
0.2,NQH0,full_overnight,28.92592592592592592592592593,473.1999999999999999999999997,135,135,a98d83d75538db5f1e90,R03,2019-12-17,2019
0.1,NQU9,full_overnight,26.63753213367609254498714653,352.0257069408740359897172239,389,389,a9c1465573af4da08160,R03,2019-08-27,2019
0.2,NQM9,midnight,20.6204819277108433734939759,345.0481927710843373493975904,166,166,a9f1b06adf011ed10210,R04,2019-03-29,2019
0.2,NQZ9,full_overnight,24.98253275109170305676855895,545.2008733624454148471615729,229,229,aa02cc5c3ac9046f93df,R03,2019-10-09,2019
0.2,NQZ9,full_overnight,20.57866666666666666666666667,439.5733333333333333333333347,375,375,aa1704b6e3c3d316476c,R03,2019-12-04,2019
0.05,NQH9,full_overnight,40.4375,422.7556818181818181818181815,176,176,aa4b2d39f772f9a25389,R03,2019-01-11,2019
0.05,NQH9,full_overnight,49.5289855072463768115942029,608.5434782608695652173913043,138,138,aa5c8ffa1966ca045911,R03,2019-01-16,2019
0.05,NQZ9,prior_rth,12.42392717815344603381014304,659.9765929778933680104031213,769,769,aa8133343d295d4579d4,R01,2019-09-25,2019
0.05,NQZ9,prior_rth,12.42392717815344603381014304,659.9765929778933680104031213,769,769,aa8133343d295d4579d4,R02,2019-09-25,2019
0.2,NQH9,full_overnight,18.22580645161290322580645161,262.1774193548387096774193546,248,248,aaa0fc7d9af8ce444f51,R03,2019-03-01,2019
0.2,NQH0,midnight,24.21590909090909090909090909,510.2840909090909090909090908,88,88,aaa6d4b4981b1a9c9bb5,R04,2019-12-27,2019
0.05,NQU9,full_overnight,24.49342105263157894736842105,329.7763157894736842105263155,304,304,aab7d1505754850ff98a,R03,2019-09-10,2019
0.2,NQM9,full_overnight,23.55862068965517241379310345,605.7931034482758620689655172,145,145,aac8253f6eaca45b5c3c,R03,2019-03-21,2019
0.1,NQZ9,midnight,29.47422680412371134020618557,473.6494845360824742268041236,97,97,aac97e56958bce84d833,R04,2019-11-05,2019
0.1,NQU9,full_overnight,12.40350877192982456140350877,200.5672514619883040935672511,513,513,aacc47f93c9ab6b4b0cf,R03,2019-06-20,2019
0.1,NQU9,opening_hour_rth,3.948630136986301369863013699,324.5479452054794520547945209,292,292,aacddb2a39879c5ac238,R05,2019-07-29,2019
0.2,NQH9,prior_rth,15.92452830188679245283018868,1555.849056603773584905660378,265,265,aae0d1c15fda0b6f647c,R01,2019-01-24,2019
0.2,NQH9,prior_rth,15.92452830188679245283018868,1555.849056603773584905660378,265,265,aae0d1c15fda0b6f647c,R02,2019-01-24,2019
